Retailer,Region,Product,Units_Sold,Price_per_Unit,Customer_Gender,Customer_Income,Customer_Age_Group,Total_Sales,Operating_Profit,Operating_Margin,High_Profit
0,3,0,10,152,1,2,0,1520,389.2200346165851,0.2560658122477534,1
1,3,2,245,61,1,0,3,14945,4878.85260267659,0.32645383758291,1
1,3,1,446,154,1,2,2,68684,19209.81328975459,0.2796839626369255,1
1,1,0,197,61,0,1,3,12017,3161.2570775786435,0.26306541379534354,1
0,0,0,427,183,0,0,3,78141,15169.020793418073,0.19412370962002115,0
0,3,2,13,124,1,2,2,1612,347.92271900451027,0.21583295223604856,1
1,2,2,410,46,0,0,3,18860,3679.2519948045856,0.1950822902865634,0
1,1,0,141,77,0,1,0,10857,3743.0388059317534,0.34475811052148414,1
0,0,2,436,65,1,2,0,28340,3698.3744888275783,0.13050015839193996,0
0,3,1,227,85,1,0,0,19295,1003.3848809357727,0.05200232603968762,0
0,2,2,269,44,1,0,0,11836,3289.9578062494193,0.2779619640291838,1
1,0,1,10,92,0,2,3,920,111.19282313170372,0.120861764273591,0
0,0,1,80,136,0,0,0,10880,3933.558439067754,0.36154029770843327,1
1,1,1,487,174,1,0,3,84738,29714.75376033892,0.3506662153973297,1
0,0,1,187,148,0,1,1,27676,2127.0273609197593,0.07685458017487207,0
1,1,1,466,106,0,1,3,49396,4309.106585841818,0.08723594189492707,0
0,3,2,198,93,0,1,0,18414,4112.03139487054,0.2233100572863332,1
0,1,1,300,189,1,1,1,56700,14925.023742657842,0.26322793196927413,1
0,2,2,17,199,0,1,2,3383,494.6552169958472,0.14621791811878426,0
0,1,1,262,172,0,1,3,45064,13558.820306869155,0.30087920084477976,1
0,2,0,417,144,0,2,0,60048,15505.63102844774,0.25822060732160507,1
1,1,1,476,86,0,1,0,40936,6700.749914833393,0.16368843841199415,0
0,0,0,301,25,0,0,0,7525,443.0721566314487,0.05888002081481046,0
0,3,1,443,144,0,2,2,63792,19938.355360608268,0.31255259845448125,1
0,2,1,253,77,0,0,1,19481,2438.3156573784527,0.12516378303877895,0
1,1,1,132,89,1,1,1,11748,4018.5891383696357,0.34206581021191995,1
0,1,0,308,72,1,1,0,22176,4370.924882437107,0.1971015910189893,0
1,1,0,292,85,0,0,3,24820,6254.071744142147,0.2519771049211179,1
0,0,1,41,77,1,0,0,3157,1122.4146996654267,0.3555320556431507,1
0,0,2,343,101,0,0,0,34643,12203.622067304483,0.3522680503219837,1
1,2,1,386,106,0,2,3,40916,7366.1832292331155,0.18003185133525065,0
0,2,0,155,21,0,1,0,3255,400.72667102538503,0.1231111124501951,0
1,0,1,165,169,1,0,2,27885,8959.481932111652,0.32130112720500814,1
1,2,0,422,56,0,1,0,23632,4763.692980033948,0.20157807126074592,1
0,3,0,25,167,0,0,2,4175,489.37136308809477,0.11721469774565144,0
1,3,0,364,122,1,1,0,44408,16277.702210567004,0.3665488698110026,1
0,0,1,56,43,1,2,1,2408,287.3622149063885,0.1193364679843806,0
0,2,0,260,131,0,1,3,34060,2010.6472520076657,0.05903250886693088,0
1,1,0,196,84,1,0,1,16464,940.0613208373809,0.05709799081859699,0
1,3,1,40,148,1,1,0,5920,1585.4374185732356,0.2678103747589925,1
1,0,0,269,136,0,2,0,36584,10301.552147451548,0.28158627125113567,1
1,2,1,430,135,0,2,2,58050,9222.089842495272,0.15886459676994438,0
0,0,0,26,124,0,1,0,3224,522.3004002663864,0.1620038462364722,0
0,1,2,48,22,1,0,0,1056,178.27695100615486,0.16882287027097997,0
1,3,2,313,65,1,2,0,20345,5860.488971833285,0.28805549136560754,1
0,0,0,439,74,1,2,1,32486,2285.2870173541437,0.07034682685939,0
0,0,2,483,94,0,1,2,45402,17034.40922571205,0.375190723441964,1
0,0,1,441,64,1,2,1,28224,3609.351882802487,0.12788236546210627,0
0,1,2,48,173,1,2,2,8304,3320.650203715617,0.3998856218347323,1
1,0,0,498,96,0,0,1,47808,5260.454930602243,0.11003294282551546,0
1,1,0,141,43,0,0,0,6063,1940.4101597397307,0.32004126005933214,1
0,1,1,39,54,0,0,1,2106,269.97738686762665,0.12819439072536878,0
1,1,0,167,43,1,1,1,7181,562.2463089100723,0.07829638057513888,0
1,3,1,287,47,0,2,2,13489,4805.141464258067,0.35622666352272714,1
1,3,2,212,35,1,1,2,7420,2601.1770201187464,0.3505629407168122,1
0,0,2,75,78,1,2,1,5850,1118.810378540559,0.1912496373573605,0
0,0,1,117,163,0,2,2,19071,5641.938892035969,0.29583864988914943,1
0,3,1,277,34,0,2,2,9418,2307.1564339059964,0.24497307643937105,1
1,2,0,231,30,0,0,2,6930,2415.3450537156778,0.34853463978581206,1
0,3,2,301,98,0,1,3,29498,4727.632344036584,0.16026958926152907,0
0,1,1,27,134,0,1,2,3618,844.026360118715,0.23328533999964485,1
1,3,2,99,87,1,2,3,8613,1893.8292816146777,0.21988032992159268,1
0,1,1,190,62,1,1,3,11780,2048.1537216570287,0.17386703918990057,0
0,0,2,264,88,1,0,2,23232,8410.199420920775,0.3620092725947303,1
1,2,0,464,160,0,1,1,74240,8022.171994431323,0.10805727363188743,0
1,0,2,262,157,1,2,2,41134,4209.160932315511,0.10232802383224367,0
1,1,2,266,94,0,0,0,25004,6298.966107423526,0.251918337362963,1
0,1,2,392,122,0,0,1,47824,13396.601419179955,0.2801229804947297,1
0,1,2,451,60,1,2,3,27060,3196.238957707957,0.11811673901359782,0
0,2,2,355,197,1,1,3,69935,13060.438513427,0.18675110478911847,0
1,3,0,96,78,0,2,1,7488,2855.154519678692,0.38129734504256035,1
1,0,1,99,58,1,1,1,5742,782.7270343814475,0.1363160979417359,0
0,0,2,246,22,0,1,2,5412,1536.608841950768,0.28392624574108793,1
0,3,0,399,26,1,0,3,10374,3206.108433576583,0.30905228779415683,1
1,0,2,79,68,1,2,0,5372,1111.171580734393,0.20684504481280586,1
1,2,2,53,45,1,0,2,2385,901.8498174475619,0.3781340953658541,1
1,0,1,209,180,1,2,1,37620,11580.559232625816,0.3078298573265767,1
1,1,2,161,120,1,2,3,19320,4062.4860090193915,0.21027360295131425,1
0,3,0,95,195,0,0,1,18525,4617.67711451575,0.24926732062163293,1
1,2,0,28,98,1,2,1,2744,802.3859510654668,0.29241470519878526,1
0,3,1,110,21,1,2,1,2310,594.285760877023,0.2572665631502264,1
0,2,2,411,146,1,1,2,60006,21454.794525273628,0.35754415433912656,1
0,1,0,104,179,0,2,0,18616,3256.1437679541823,0.17491103179814044,0
1,3,2,263,151,0,2,0,39713,6153.926838192664,0.15496000901953175,0
1,0,2,366,39,0,0,3,14274,1782.017708029391,0.12484361132334251,0
1,2,2,39,136,0,0,1,5304,335.3403019151144,0.0632240388226083,0
1,3,1,258,183,0,2,0,47214,3071.5014599839765,0.06505488753301937,0
0,0,2,435,51,1,1,1,22185,7865.011060695304,0.354519317588249,1
1,3,0,42,47,1,1,3,1974,567.4018248518414,0.2874376012420676,1
1,3,2,467,96,1,0,1,44832,12606.146237096991,0.28118634540277015,1
0,3,0,238,20,0,2,0,4760,1261.9949363455203,0.2651249866272101,1
1,2,2,21,75,0,2,1,1575,546.8820535126254,0.34722670064293676,1
0,0,0,127,54,1,1,0,6858,1495.6847016752058,0.21809342398296963,1
0,1,0,359,131,0,1,3,47029,16678.542799693907,0.35464378999540513,1
0,2,2,164,49,0,1,1,8036,1412.775080640166,0.17580575916378371,0
0,2,2,432,73,0,0,0,31536,11805.426749893148,0.37434762651868175,1
0,2,0,402,55,1,2,3,22110,6512.057040358677,0.29452994302843405,1
0,1,1,255,99,1,0,1,25245,3534.6028796278333,0.14001199760854954,0
0,0,2,414,77,0,2,3,31878,7887.564696756497,0.2474297225910188,1
0,0,1,341,102,0,0,0,34782,8228.054146389577,0.23656069652088946,1
1,0,2,256,84,0,2,1,21504,2113.0816918711857,0.09826458760561689,0
1,3,2,38,88,0,1,1,3344,859.1906968905189,0.256935017012715,1
1,3,2,170,147,1,1,1,24990,4002.772457840373,0.1601749683009353,0
1,3,2,244,70,0,1,3,17080,1166.9409279878034,0.06832206838336086,0
0,1,1,199,41,1,0,3,8159,3116.9799567547525,0.38202965519729776,1
1,3,2,126,126,1,1,0,15876,4358.305384742623,0.2745216291725008,1
0,1,0,280,128,1,2,2,35840,12792.071081387907,0.3569216261547965,1
1,0,0,267,135,0,0,1,36045,10331.20354524595,0.28661960175463863,1
1,3,1,189,120,1,2,1,22680,3967.736548208217,0.17494429224903954,0
1,3,2,496,119,1,0,0,59024,13542.51527339752,0.22944082531508403,1
0,2,0,382,183,0,2,1,69906,20028.86356009042,0.286511366121512,1
1,1,1,181,87,0,2,3,15747,6079.732677731464,0.3860883138205032,1
0,0,2,447,55,0,0,3,24585,3412.012278377418,0.13878431069259378,0
0,2,0,283,199,1,0,1,56317,20062.479053687053,0.3562419705184412,1
1,2,0,268,197,0,1,1,52796,19715.46413291069,0.3734272318529943,1
1,0,1,144,188,1,1,3,27072,7705.9210844965455,0.2846454301306348,1
1,2,2,180,165,1,2,1,29700,11165.516591836908,0.3759433195904683,1
0,1,2,219,41,0,2,3,8979,1699.3431429357522,0.189257505617079,0
1,1,0,245,85,1,2,2,20825,7987.546653114778,0.383555661614155,1
0,3,0,431,40,1,0,2,17240,5102.591880819493,0.29597400700809123,1
0,2,0,430,119,1,0,1,51170,3310.802291587212,0.06470201859658417,0
1,3,2,195,147,1,1,1,28665,10531.678403432603,0.36740549113666854,1
1,2,1,426,63,0,2,1,26838,5892.698437091488,0.2195654831616174,1
0,1,1,373,122,1,1,3,45506,9606.973919255022,0.21111444467224152,1
0,1,2,452,66,0,0,2,29832,7406.191126354558,0.24826331209287203,1
0,1,1,104,58,1,0,2,6032,616.9806551434164,0.10228459136992976,0
1,2,0,387,48,1,0,0,18576,3979.1299813657993,0.21420811699858955,1
0,1,1,20,73,0,1,0,1460,497.7060077427681,0.34089452585121105,1
1,2,1,77,109,1,0,1,8393,465.13049783940824,0.05541886069813037,0
0,3,1,388,104,1,2,3,40352,5872.063638693161,0.14552100611352997,0
0,2,0,219,36,1,1,1,7884,400.97318583314376,0.05085910525534548,0
1,3,2,205,99,1,0,2,20295,3967.6513567186603,0.19549895820244692,0
0,2,0,378,178,1,1,1,67284,20515.593282821155,0.30491042867280715,1
1,3,2,107,92,1,1,1,9844,3244.288460031541,0.32957014019012,1
1,1,2,102,68,0,0,2,6936,2641.3426641119213,0.3808164163944523,1
0,3,2,481,120,0,0,2,57720,15179.01019123583,0.2629766145397753,1
1,1,1,31,21,0,1,2,651,90.56673156686223,0.1391194033285134,0
1,1,1,459,195,1,1,2,89505,33425.80176561809,0.3734517821978447,1
0,3,2,181,161,1,0,0,29141,9364.766734339815,0.3213605138581317,1
1,2,2,392,78,1,2,3,30576,7676.103853706452,0.2510499690511006,1
1,2,1,143,116,0,1,3,16588,4868.147964420999,0.29347407550162763,1
1,0,0,435,118,1,1,2,51330,19172.30547588597,0.37351072425260023,1
0,2,2,34,122,0,2,3,4148,1241.653650536988,0.2993379099655226,1
1,0,0,194,198,1,0,3,38412,6873.100554870681,0.1789310776546569,0
0,2,1,94,21,1,0,3,1974,591.3311849615369,0.29955987080118385,1
0,2,2,64,60,1,2,3,3840,246.13385071636134,0.06409735695738576,0
1,1,0,260,142,0,0,2,36920,6839.261889974771,0.18524544664070344,0
1,0,0,153,101,1,0,1,15453,2970.2684338884083,0.19221306114595277,0
1,2,0,360,163,0,1,1,58680,6360.523658535103,0.10839338204729214,0
0,0,1,407,151,1,1,1,61457,3569.417532394549,0.05807991819311956,0
1,1,1,176,159,1,1,0,27984,2705.5891841247085,0.09668343282321,0
1,1,0,421,48,0,2,3,20208,5640.406915473412,0.2791175235289693,1
1,0,0,233,154,1,0,2,35882,11869.804558066644,0.33080108572729067,1
1,1,1,229,33,1,0,2,7557,2991.5988280882107,0.395871222454441,1
1,3,0,188,31,1,1,0,5828,997.9122736407068,0.17122722608797303,0
0,3,0,128,118,1,1,2,15104,3923.758320561088,0.2597827277913856,1
0,1,1,442,152,0,2,1,67184,25395.601607677505,0.3780007383852927,1
1,3,0,274,100,0,0,0,27400,2971.9306830328837,0.10846462346835342,0
1,2,0,451,125,1,2,2,56375,16978.794475525243,0.30117595521996,1
1,0,0,438,51,1,0,0,22338,7019.550229380103,0.3142425566022071,1
1,2,1,159,93,0,2,0,14787,1199.8384371149673,0.08114143755426843,0
0,0,0,425,190,1,1,2,80750,28378.560748736378,0.35143728481407277,1
1,1,1,462,100,0,2,1,46200,15457.908611782346,0.3345867664887954,1
0,2,1,224,88,1,2,2,19712,1216.0540229790358,0.06169105230210206,0
0,1,2,206,64,0,1,3,13184,1079.4999240225095,0.08187954520801802,0
1,1,2,51,125,0,0,3,6375,428.36438199619556,0.06719441286214832,0
0,0,0,62,156,0,0,2,9672,1616.7738038472012,0.1671602361297768,0
0,0,1,489,196,0,1,1,95844,21876.502907954397,0.22825114673797417,1
0,0,2,452,180,1,2,3,81360,19227.13390123601,0.2363217047841201,1
0,2,0,339,119,1,2,3,40341,5796.330664550681,0.14368336591930495,0
1,3,2,260,165,0,2,2,42900,15832.627251702519,0.369058910296096,1
1,0,2,304,28,0,0,2,8512,1522.7285035864038,0.17889197645516963,0
0,0,1,387,81,0,2,2,31347,2067.1012586660668,0.06594255458787338,0
1,2,1,280,48,0,0,0,13440,2084.2683326906817,0.15507948903948524,0
1,0,2,464,144,1,2,0,66816,15761.112511848605,0.23588829789045446,1
1,2,2,422,133,0,1,0,56126,10825.450305105489,0.19287763790588122,0
1,1,1,132,172,0,1,2,22704,3311.2621937703534,0.14584488168474072,0
1,0,0,376,162,0,0,1,60912,5845.306626375436,0.0959631374175111,0
0,0,1,396,153,0,0,3,60588,20400.43855614063,0.33670757503368043,1
1,1,2,348,139,0,1,0,48372,19283.538178210994,0.3986508347434672,1
1,1,0,275,189,0,1,1,51975,8593.53333646632,0.16533974673335874,0
1,1,2,357,176,0,2,2,62832,11533.904706696532,0.18356736546181138,0
