Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Costcutter,41756.95554833783,0.11434971315465388,27,32632.794029407672,Male,Manchester,Friendly staff and fast checkout
Musgrave,92356.25815628418,0.22560299239695458,59,29708.68840309382,Male,Liverpool,Excellent product selection
Musgrave,89483.59423347742,0.15487426105707186,44,56117.77429044512,Male,London,Very clean and organized store
Musgrave,98412.04806239123,0.2659315426630329,69,38459.350391476655,Male,Birmingham,Excellent product selection
Costcutter,58397.336311271705,0.11382487277009957,54,39163.39229104183,Male,Birmingham,Limited product availability
Musgrave,179095.01147937204,0.17538708086917443,59,44015.09400605291,Male,Liverpool,Great prices and excellent service
Costcutter,34656.90922902038,0.11209816389040132,64,36471.827981745206,Female,Manchester,Great prices and excellent service
Costcutter,24093.45746601723,0.09393435475415438,25,31090.781075296487,Male,Manchester,Very clean and organized store
Costcutter,78184.11995472778,0.11370955795040501,28,39976.751589090876,Male,Manchester,Bad shopping experience
Costcutter,59027.54534709395,0.09704195361242299,30,39351.811908332944,Female,London,Very satisfied with quality
Musgrave,142043.81212165568,0.17271278962980585,75,27158.970642662298,Male,Manchester,Long waiting time
Costcutter,26766.761459762936,0.1320749996554082,33,47468.06394110472,Female,Birmingham,Very satisfied with quality
Costcutter,40062.21655490631,0.1634260137452843,30,41300.7814458009,Male,Manchester,Long waiting time
Musgrave,111280.62507373354,0.17200830565450742,43,40590.04709493942,Male,Dublin,Excellent product selection
Musgrave,100618.75628668774,0.10919365811274882,60,25608.839777429916,Female,Dublin,Very clean and organized store
Musgrave,72838.87274781828,0.20605050842195766,72,15413.160048349926,Female,London,Great prices and excellent service
Costcutter,53433.51959325556,0.13659362523584612,21,18808.193195799835,Female,London,Bad shopping experience
Costcutter,64028.78746052074,0.12392779617700793,35,30013.673736411274,Male,Birmingham,Very satisfied with quality
Costcutter,39545.059411875875,0.07878260004276234,54,41648.65547258643,Female,Liverpool,Long waiting time
Musgrave,132854.7852976019,0.18660829339015247,74,48503.71132561824,Male,London,Bad shopping experience
Musgrave,163880.27499635427,0.23588478438092847,62,2601.08116417757,Male,London,Long waiting time
Costcutter,59033.39380252542,0.12664862636810456,36,48179.74108407541,Female,Manchester,Poor customer service
Costcutter,77041.0628574524,0.0913335854068464,31,41417.466595227,Male,Liverpool,Very satisfied with quality
Musgrave,154273.96819396902,0.12376608965538421,70,18930.847693184533,Male,Liverpool,Excellent product selection
Costcutter,46810.996001639425,0.13401653372212566,43,7965.349673332779,Female,Liverpool,Long waiting time
Costcutter,66594.52350969674,0.1117903669555052,18,33779.16606893758,Male,Manchester,Excellent product selection
Musgrave,104868.59268837266,0.11470719767566646,36,10851.116025029663,Male,London,Bad shopping experience
Costcutter,31857.286316277907,0.11228547670678896,68,18840.17950563403,Male,Liverpool,Very satisfied with quality
Musgrave,115379.6564575759,0.15717752370836827,52,52712.75369910301,Male,Manchester,Excellent product selection
Musgrave,80562.37654334216,0.21729831454851245,30,43249.63958430192,Female,Manchester,Too expensive
Musgrave,142833.2794453514,0.1976467440853211,47,40877.54777316937,Female,Dublin,Bad shopping experience
Musgrave,123606.7136841298,0.1727834624386464,65,32507.270916229518,Male,Birmingham,Great prices and excellent service
Musgrave,117213.03790804428,0.1819386185926586,18,20764.18758776679,Male,Birmingham,Poor customer service
Costcutter,27802.989371806725,0.13961523487596367,39,21680.159083541497,Female,Birmingham,Long waiting time
Musgrave,98685.53826124464,0.19959906952775822,39,41061.396996501215,Male,Manchester,Friendly staff and fast checkout
Costcutter,67385.26420826824,0.13283427185596305,46,41865.600234697326,Female,Liverpool,Great prices and excellent service
Costcutter,53083.100317164586,0.06452462150682459,36,40812.904898657405,Male,Dublin,Long waiting time
Musgrave,144915.18948505534,0.24072696404477154,31,40694.62482135691,Male,Birmingham,Great prices and excellent service
Musgrave,117551.70714832107,0.20228116184453274,39,30882.316500368695,Female,Birmingham,Too expensive
Musgrave,111202.36099372311,0.12283565487314616,37,40244.07563016134,Female,Birmingham,Excellent product selection
Musgrave,114261.705955116,0.1403509650067456,66,40762.21614320044,Male,Birmingham,Excellent product selection
Musgrave,146011.1099539455,0.18395346637511611,30,36759.169470785506,Male,London,Friendly staff and fast checkout
Costcutter,42258.16496559326,0.09812406648807277,27,36238.91155254291,Male,Manchester,Poor customer service
Musgrave,147253.81441212623,0.19186226438277645,40,49125.1742879565,Female,London,Great prices and excellent service
Costcutter,49913.664834879055,0.12711635053341633,29,32235.62071207386,Male,London,Friendly staff and fast checkout
Costcutter,35774.18186366297,0.13917992087414532,29,36958.0796011373,Male,Birmingham,Long waiting time
Costcutter,46295.20600063321,0.09190895070626635,63,50615.37718963964,Male,London,Very satisfied with quality
Costcutter,68053.49746549985,0.12440929291263367,56,55479.62296761202,Female,Dublin,Very clean and organized store
Costcutter,52818.92998395135,0.11059215172188328,36,30719.505035967464,Female,Manchester,Too expensive
Costcutter,53967.72444170337,0.1640883467660695,33,23350.747760706316,Male,Liverpool,Friendly staff and fast checkout
Musgrave,116445.16588005926,0.24171283229039014,19,15950.724908694338,Male,Liverpool,Great prices and excellent service
Musgrave,177825.90962821004,0.22582883897657033,70,27723.640694520902,Female,Manchester,Bad shopping experience
Costcutter,34582.67906319408,0.15611181762469134,23,16558.946931969567,Male,London,Great prices and excellent service
Musgrave,136590.52589734417,0.20158604806743127,66,43949.739501300726,Male,London,Excellent product selection
Musgrave,136576.74287502153,0.1473249982352671,60,35928.28387284252,Female,London,Limited product availability
Musgrave,103765.92310817365,0.1566630233795833,28,30525.246884184355,Male,Manchester,Poor customer service
Musgrave,129688.60739962637,0.24387355685709877,41,39826.86672232607,Male,Manchester,Poor customer service
Costcutter,38516.02397119106,0.12672090683198267,48,36245.39616291842,Male,Manchester,Very satisfied with quality
Musgrave,70909.7603769624,0.2703934680509275,50,19869.0066631861,Male,Liverpool,Limited product availability
Musgrave,88341.0092039226,0.18674295593030554,73,44761.69858522914,Male,Dublin,Very satisfied with quality
Musgrave,127691.90652422898,0.09676436606833339,65,17303.30072661945,Female,Dublin,Great prices and excellent service
Costcutter,63466.12660989421,0.11635846073843437,71,43257.13380437736,Female,Manchester,Friendly staff and fast checkout
Costcutter,18412.427672888643,0.1118013744147054,40,43982.90392733196,Male,Manchester,Friendly staff and fast checkout
Musgrave,130886.82405578594,0.1781412474738522,34,58390.06061567464,Male,Manchester,Very clean and organized store
Musgrave,167333.48161273284,0.2062148556866978,35,42468.85469402122,Female,Liverpool,Great prices and excellent service
Costcutter,43869.55061159557,0.1614109214394716,20,39515.92485183603,Male,Birmingham,Poor customer service
Costcutter,17269.594783591827,0.0706666263040381,35,28528.748951658014,Male,Dublin,Great prices and excellent service
Costcutter,46220.19320456212,0.0725087122568814,32,57691.54984870887,Female,Liverpool,Bad shopping experience
Costcutter,20661.602921322716,0.13775071369518874,52,33655.9711837593,Male,Liverpool,Friendly staff and fast checkout
Costcutter,56026.3104420606,0.10452574827982092,49,27989.513604145388,Female,London,Great prices and excellent service
Musgrave,93660.30817996776,0.16789364290752756,56,25752.771765138015,Male,Manchester,Poor customer service
Musgrave,64787.49637258842,0.1957968417241053,42,22409.918709248304,Female,Liverpool,Too expensive
Costcutter,74648.26726517171,0.20537325476027338,43,29448.93610611399,Male,Liverpool,Great prices and excellent service
Costcutter,22333.732707733703,0.08624904520845836,36,42417.05921764827,Female,Dublin,Too expensive
Costcutter,39052.207233270026,0.13035770401857333,39,12327.527900054109,Female,Liverpool,Too expensive
Musgrave,164887.24034648162,0.1733597510678501,58,31132.66596974075,Female,Dublin,Poor customer service
Musgrave,147360.3527968432,0.20329176523168307,37,19032.141814937328,Male,Dublin,Friendly staff and fast checkout
Musgrave,129626.59338093476,0.2120379424919339,49,33174.31846262499,Male,London,Poor customer service
Costcutter,50156.942914025,0.12770911003880459,47,38697.06378822952,Female,Liverpool,Excellent product selection
Musgrave,104756.04107851245,0.14333013036857248,54,409.2268382144528,Female,Manchester,Great prices and excellent service
Costcutter,66888.29369332307,0.1484281846313648,25,33961.007386256075,Male,London,Very clean and organized store
Musgrave,104380.7765542805,0.20217398814470616,44,29226.63354045206,Female,Manchester,Too expensive
Musgrave,102526.02040005686,0.11963536740506983,59,32407.16597123726,Female,Manchester,Great prices and excellent service
Costcutter,64703.270304920436,0.10635318651225074,52,41001.48341007792,Male,Liverpool,Very satisfied with quality
Costcutter,65239.377673508454,0.12999209621363209,70,31139.098294077878,Female,Birmingham,Excellent product selection
Musgrave,106426.48460932278,0.12962138970621515,32,27715.91429725858,Female,Birmingham,Very satisfied with quality
Costcutter,52824.93991034701,0.10321751669836893,68,31664.189662428187,Female,London,Excellent product selection
Musgrave,111319.6791901422,0.18902890086441912,47,10224.142500052872,Female,Birmingham,Excellent product selection
Musgrave,95374.09769859623,0.15815136465980364,24,32673.92174868506,Female,London,Friendly staff and fast checkout
Musgrave,63151.53295498354,0.11585612109820738,30,38994.59991098197,Male,Manchester,Long waiting time
Musgrave,139931.60913007753,0.1712114792006286,63,32530.067132337987,Male,Dublin,Great prices and excellent service
Costcutter,57560.713345466706,0.1476805743624206,61,22194.668897791318,Female,London,Great prices and excellent service
Musgrave,81116.61832671337,0.18794344244992517,66,9159.039047820948,Female,Manchester,Very clean and organized store
Musgrave,120916.83076012353,0.2496443021676146,42,25356.811763789625,Male,London,Excellent product selection
Costcutter,53054.12679881258,0.14641694930789648,62,43409.74143828082,Male,Dublin,Poor customer service
Costcutter,32555.77784763316,0.13575830264951733,73,56378.1443976945,Female,Liverpool,Very clean and organized store
Costcutter,29724.136914239,0.07525664227231485,39,29312.34234329666,Female,Dublin,Very clean and organized store
Musgrave,125130.68154582276,0.11315184257265233,22,42495.562265474044,Female,Dublin,Very satisfied with quality
Costcutter,69371.29100355034,0.15321995758290052,40,39616.0355138072,Male,Birmingham,Friendly staff and fast checkout
Musgrave,103672.6888169588,0.16048646315874368,67,28941.79749843523,Female,Dublin,Friendly staff and fast checkout
Musgrave,117402.45673623733,0.22449418369515417,22,48420.51862425802,Male,Liverpool,Long waiting time
Costcutter,27791.351821455046,0.050811692929784526,63,39271.93472168303,Female,Dublin,Limited product availability
Costcutter,59416.96556847043,0.051362095373164274,47,30426.23515906369,Female,Dublin,Excellent product selection
Musgrave,191731.1661865366,0.14506475609891006,69,32514.921793089954,Male,Liverpool,Very satisfied with quality
Costcutter,40319.023413299205,0.10843425419444991,36,5394.898791915109,Female,Birmingham,Very clean and organized store
Musgrave,155731.10101965995,0.15779455582989524,19,33949.37426058352,Female,Birmingham,Too expensive
Costcutter,50217.1570867598,0.12437331476508932,47,39696.24297498697,Male,Liverpool,Great prices and excellent service
Musgrave,90621.03193768839,0.19499253113939452,18,45212.22320342565,Male,Birmingham,Too expensive
Musgrave,111395.86310977452,0.13580699494105358,62,36725.130378822614,Female,Dublin,Limited product availability
Costcutter,32747.49013922616,0.1084515340423248,69,52102.148576517015,Female,Birmingham,Too expensive
Costcutter,58861.86140852882,0.08846082521189656,63,39900.088770333394,Female,Birmingham,Limited product availability
Costcutter,28359.182139562763,0.1190356228846007,43,17721.98825003327,Male,Dublin,Very clean and organized store
Musgrave,173713.16340467124,0.1346646111489611,60,23408.870377346953,Female,London,Bad shopping experience
Musgrave,109485.82577983606,0.23606231480920514,66,47174.88920460831,Female,Liverpool,Very satisfied with quality
Costcutter,60074.958117942006,0.13517146592174786,21,29055.4632446397,Female,Liverpool,Very satisfied with quality
Costcutter,14341.903336861576,0.10639036775998095,24,22737.883653481065,Male,Manchester,Very clean and organized store
Musgrave,98775.6295747353,0.1622909156807601,19,49505.67547926721,Male,Liverpool,Great prices and excellent service
Musgrave,143225.80206850867,0.13512284597526486,45,45245.67200331384,Female,Liverpool,Very clean and organized store
Musgrave,125803.90576709804,0.14310819697267294,44,31050.066082859867,Female,Manchester,Great prices and excellent service
Musgrave,70058.32257008586,0.12005447457524494,36,27181.12048229884,Female,Manchester,Bad shopping experience
Musgrave,168073.77016426253,0.22102318398511406,45,42503.12419718351,Female,Dublin,Great prices and excellent service
